farmer_id,date,crop,quantity_available
15,2024-05-16,tomato,2178
15,2024-05-17,tomato,1979
15,2024-05-18,tomato,2368
15,2024-05-19,tomato,1682
15,2024-05-21,tomato,2176
15,2024-05-22,tomato,1027
15,2024-05-23,tomato,2490
15,2024-05-24,tomato,2386
15,2024-05-25,tomato,1721
15,2024-05-27,tomato,2067
15,2024-05-28,tomato,2278
15,2024-05-30,tomato,1379
15,2024-05-31,tomato,1795
15,2024-06-01,tomato,1254
15,2024-06-03,tomato,2393
15,2024-06-04,tomato,2246
15,2024-06-05,tomato,1732
15,2024-06-06,tomato,1678
15,2024-06-08,tomato,1793
15,2024-06-09,tomato,1445
15,2024-06-10,tomato,1781
15,2024-06-11,tomato,1379
15,2024-06-12,tomato,2281
15,2024-06-13,tomato,2392
15,2024-06-14,tomato,2303
15,2024-06-15,tomato,1306
15,2024-06-16,tomato,1765
15,2024-06-18,tomato,2135
15,2024-06-19,tomato,2221
15,2024-06-20,tomato,1006
15,2024-06-22,tomato,2207
15,2024-06-23,tomato,1283
15,2024-06-24,tomato,1791
15,2024-06-25,tomato,2448
15,2024-06-26,tomato,2385
15,2024-06-27,tomato,2480
15,2024-06-28,tomato,1366
15,2024-06-29,tomato,1481
15,2024-07-01,tomato,1600
15,2024-07-02,tomato,1794
15,2024-07-04,tomato,1963
15,2024-07-05,tomato,2457
15,2024-07-06,tomato,1430
15,2024-07-07,tomato,1570
15,2024-07-08,tomato,2526
15,2024-07-10,tomato,1323
15,2024-07-11,tomato,2201
15,2024-07-12,tomato,1821
15,2024-07-14,tomato,2043
15,2024-07-15,tomato,1485
15,2024-07-16,tomato,2192
15,2024-07-17,tomato,1558
15,2024-07-18,tomato,1201
15,2024-07-19,tomato,2086
15,2024-07-20,tomato,697
15,2024-07-21,tomato,1598
15,2024-07-23,tomato,1998
15,2024-07-25,tomato,2215
15,2024-07-26,tomato,2434
15,2024-07-27,tomato,2690
15,2024-07-30,tomato,2548
15,2024-07-31,tomato,1952
15,2024-08-06,tomato,2387
15,2024-08-09,tomato,1945
15,2024-08-10,tomato,2182
15,2024-08-12,tomato,1583
15,2024-08-13,tomato,2078
15,2024-08-14,tomato,1642
15,2024-08-15,tomato,1782
15,2024-08-16,tomato,2079
15,2024-08-17,tomato,2837
15,2024-08-18,tomato,2046
15,2024-08-20,tomato,1857
15,2024-08-21,tomato,1475
15,2024-08-22,tomato,2280
15,2024-08-23,tomato,1706
15,2024-08-24,tomato,2037
15,2024-08-25,tomato,2189
15,2024-08-27,tomato,2451
15,2024-08-28,tomato,2255
15,2024-08-29,tomato,1293
15,2024-08-30,tomato,1063
15,2024-08-31,tomato,2189
15,2024-09-01,tomato,1903
15,2024-09-02,tomato,2045
15,2024-09-03,tomato,2663
15,2024-09-04,tomato,1575
15,2024-09-05,tomato,2464
15,2024-09-06,tomato,1580
15,2024-09-07,tomato,2592
15,2024-09-08,tomato,2212
15,2024-09-10,tomato,1161
15,2024-09-11,tomato,1668
15,2024-09-12,tomato,2755
15,2024-09-13,tomato,2696
15,2024-09-14,tomato,2144
15,2024-09-15,tomato,2027
15,2024-09-16,tomato,1974
15,2024-09-17,tomato,2066
15,2024-09-18,tomato,1797
15,2024-09-19,tomato,2427
15,2024-09-21,tomato,2132
15,2024-09-23,tomato,1413
15,2024-09-24,tomato,2168
15,2024-09-25,tomato,1939
15,2024-09-26,tomato,1717
15,2024-09-27,tomato,2747
15,2024-09-28,tomato,1911
15,2024-09-29,tomato,951
15,2024-09-30,tomato,1750
15,2024-10-01,tomato,2325
15,2024-10-02,tomato,1431
15,2024-10-03,tomato,2309
15,2024-10-04,tomato,1398
15,2024-10-05,tomato,2485
15,2024-10-06,tomato,1596
15,2024-10-07,tomato,1699
15,2024-10-08,tomato,1664
15,2024-10-09,tomato,2141
15,2024-10-10,tomato,2721
15,2024-10-11,tomato,1869
15,2024-10-12,tomato,1857
15,2024-10-13,tomato,1596
15,2024-10-14,tomato,1105
15,2024-10-16,tomato,1642
15,2024-10-17,tomato,1276
15,2024-10-19,tomato,983
15,2024-10-20,tomato,1827
15,2024-10-21,tomato,1610
15,2024-10-22,tomato,2504
15,2024-10-23,tomato,1464
15,2024-10-24,tomato,2175
15,2024-10-25,tomato,2166
15,2024-10-27,tomato,2485
15,2024-10-28,tomato,1777
15,2024-10-29,tomato,2477
15,2024-10-30,tomato,2124
15,2024-10-31,tomato,2393
15,2024-11-01,tomato,2978
15,2024-11-02,tomato,1805
15,2024-11-03,tomato,1942
15,2024-11-04,tomato,1694
15,2024-11-06,tomato,2581
15,2024-11-07,tomato,3076
15,2024-11-08,tomato,2204
15,2024-11-11,tomato,1113
15,2024-11-12,tomato,1451
15,2024-11-13,tomato,2403
15,2024-11-16,tomato,1330
15,2024-11-17,tomato,1583
15,2024-11-19,tomato,1566
15,2024-11-20,tomato,1827
15,2024-11-21,tomato,1982
15,2024-11-24,tomato,982
15,2024-11-25,tomato,1151
15,2024-11-27,tomato,1162
15,2024-12-01,tomato,1218
15,2024-12-02,tomato,1870
15,2024-12-03,tomato,1953
15,2024-12-04,tomato,2334
15,2024-12-05,tomato,2121
15,2024-12-06,tomato,1591
15,2024-12-07,tomato,1970
15,2024-12-08,tomato,2354
15,2024-12-09,tomato,1757
15,2024-12-11,tomato,1718
15,2024-12-12,tomato,1422
15,2024-12-13,tomato,1488
15,2024-12-14,tomato,2182
15,2024-12-15,tomato,1861
15,2024-12-16,tomato,2775
15,2024-12-17,tomato,1547
15,2024-12-19,tomato,2217
15,2024-12-20,tomato,2042
15,2024-12-21,tomato,1821
15,2024-12-22,tomato,1660
15,2024-12-23,tomato,2142
15,2024-12-24,tomato,2115
15,2024-12-25,tomato,1957
15,2024-12-26,tomato,2061
15,2024-12-27,tomato,1879
15,2024-12-28,tomato,1098
15,2024-12-29,tomato,1902
15,2024-12-30,tomato,1737
16,2023-01-01,rice,878
16,2023-01-02,rice,684
16,2023-01-03,rice,620
16,2023-01-04,rice,659
16,2023-01-05,rice,439
16,2023-01-07,rice,500
16,2023-01-08,rice,541
16,2023-01-09,rice,648
16,2023-01-10,rice,526
16,2023-01-12,rice,516
16,2023-01-15,rice,433
16,2023-01-16,rice,594
16,2023-01-17,rice,615
16,2023-01-18,rice,654
16,2023-01-19,rice,488
16,2023-01-20,rice,645
16,2023-01-21,rice,437
16,2023-01-22,rice,558
16,2023-01-23,rice,635
16,2023-01-24,rice,552
16,2023-01-25,rice,360
16,2023-01-26,rice,377
16,2023-01-27,rice,623
16,2023-01-28,rice,676
16,2023-01-29,rice,641
16,2023-01-30,rice,680
16,2023-01-31,rice,549
16,2023-02-01,rice,700
16,2023-02-02,rice,640
16,2023-02-03,rice,496
16,2023-02-04,rice,667
16,2023-02-05,rice,634
16,2023-02-06,rice,838
16,2023-02-07,rice,794
16,2023-02-08,rice,577
16,2023-02-09,rice,529
16,2023-02-10,rice,821
16,2023-02-11,rice,672
16,2023-02-12,rice,565
16,2023-02-13,rice,297
16,2023-02-14,rice,479
16,2023-02-15,rice,469
16,2023-02-16,rice,569
16,2023-02-17,rice,682
16,2023-02-18,rice,704
16,2023-02-19,rice,812
16,2023-02-20,rice,728
16,2023-02-21,rice,398
16,2023-02-22,rice,743
16,2023-02-23,rice,847
16,2023-02-24,rice,839
16,2023-02-25,rice,411
16,2023-02-26,rice,562
16,2023-02-27,rice,732
16,2023-02-28,rice,419
16,2023-03-01,rice,336
16,2023-03-02,rice,637
16,2023-03-03,rice,491
16,2023-03-04,rice,349
16,2023-03-05,rice,772
16,2023-03-06,rice,615
16,2023-03-07,rice,514
16,2023-03-08,rice,448
16,2023-03-09,rice,616
16,2023-03-10,rice,667
16,2023-03-11,rice,639
16,2023-03-12,rice,366
16,2023-03-13,rice,661
16,2023-03-14,rice,693
16,2023-03-15,rice,540
16,2023-03-16,rice,744
16,2023-03-17,rice,465
16,2023-03-18,rice,781
16,2023-03-19,rice,610
16,2023-03-20,rice,517
16,2023-03-21,rice,543
16,2023-03-22,rice,738
16,2023-03-23,rice,626
16,2023-03-24,rice,686
16,2023-03-25,rice,749
16,2023-03-26,rice,513
16,2023-03-27,rice,609
16,2023-03-28,rice,557
16,2023-03-29,rice,741
16,2023-03-30,rice,534
16,2023-03-31,rice,598
16,2023-04-01,rice,930
16,2023-04-02,rice,780
16,2023-04-03,rice,438
16,2023-04-04,rice,724
16,2023-04-05,rice,692
16,2023-04-06,rice,428
16,2023-04-07,rice,574
16,2023-04-08,rice,450
16,2023-04-09,rice,237
16,2023-04-10,rice,569
16,2023-04-11,rice,516
16,2023-04-12,rice,428
16,2023-04-13,rice,589
16,2023-04-15,rice,277
16,2023-04-16,rice,597
16,2023-04-17,rice,593
16,2023-04-18,rice,691
16,2023-04-19,rice,354
16,2023-04-20,rice,907
16,2023-04-21,rice,850
16,2023-04-22,rice,476
16,2023-04-23,rice,806
16,2023-04-24,rice,717
16,2023-04-25,rice,526
16,2023-04-26,rice,501
16,2023-04-28,rice,512
16,2023-04-29,rice,1008
16,2023-04-30,rice,791
16,2023-05-01,rice,561
16,2023-05-02,rice,573
16,2023-05-03,rice,716
16,2023-05-04,rice,709
16,2023-05-05,rice,449
16,2023-05-06,rice,634
16,2023-05-07,rice,509
16,2023-05-08,rice,613
16,2023-05-09,rice,583
16,2023-05-10,rice,741
16,2023-05-11,rice,551
16,2023-05-12,rice,608
16,2023-05-13,rice,313
16,2023-05-14,rice,638
16,2023-05-15,rice,475
16,2023-05-16,rice,366
16,2023-05-17,rice,757
16,2023-05-18,rice,584
16,2023-05-19,rice,284
16,2023-05-20,rice,475
16,2023-05-21,rice,591
16,2023-05-22,rice,596
16,2023-05-23,rice,517
16,2023-05-24,rice,93
16,2023-05-25,rice,509
16,2023-05-27,rice,749
16,2023-05-28,rice,798
16,2023-05-29,rice,501
16,2023-05-30,rice,869
16,2023-06-01,rice,352
16,2023-06-02,rice,471
16,2023-06-03,rice,722
16,2023-06-04,rice,699
16,2023-06-05,rice,589
16,2023-06-06,rice,425
16,2023-06-07,rice,425
16,2023-06-08,rice,483
16,2023-06-09,rice,431
16,2023-06-10,rice,610
16,2023-06-11,rice,577
16,2023-06-12,rice,419
16,2023-06-13,rice,538
16,2023-06-14,rice,199
16,2023-06-15,rice,641
16,2023-06-16,rice,696
16,2023-06-17,rice,456
16,2023-06-18,rice,474
16,2023-06-19,rice,629
16,2023-06-20,rice,606
16,2023-06-21,rice,705
16,2023-06-22,rice,476
16,2023-06-23,rice,493
16,2023-06-24,rice,558
16,2023-06-25,rice,433
16,2023-06-26,rice,555
16,2023-06-27,rice,435
16,2023-06-28,rice,652
16,2023-06-29,rice,452
16,2023-06-30,rice,628
16,2023-07-01,rice,806
16,2023-07-02,rice,654
16,2023-07-03,rice,616
16,2023-07-04,rice,389
16,2023-07-05,rice,796
16,2023-07-06,rice,755
16,2023-07-07,rice,567
16,2023-07-08,rice,534
16,2023-07-09,rice,470
16,2023-07-10,rice,855
16,2023-07-11,rice,706
16,2023-07-12,rice,478
16,2023-07-13,rice,753
16,2023-07-14,rice,788
16,2023-07-15,rice,587
16,2023-07-16,rice,540
16,2023-07-17,rice,444
16,2023-07-19,rice,695
16,2023-07-20,rice,527
16,2023-07-21,rice,521
16,2023-07-22,rice,589
16,2023-07-23,rice,470
16,2023-07-24,rice,816
16,2023-07-25,rice,734
16,2023-07-26,rice,602
16,2023-07-28,rice,465
16,2023-07-29,rice,473
16,2023-07-30,rice,466
16,2023-07-31,rice,409
16,2023-08-01,rice,638
16,2023-08-02,rice,496
16,2023-08-03,rice,487
16,2023-08-04,rice,470
16,2023-08-05,rice,739
16,2023-08-06,rice,478
16,2023-08-07,rice,778
16,2023-08-08,rice,548
16,2023-08-09,rice,407
16,2023-08-10,rice,660
16,2023-08-11,rice,722
16,2023-08-12,rice,464
16,2023-08-13,rice,600
16,2023-08-14,rice,638
16,2023-08-15,rice,605
16,2023-08-16,rice,523
16,2023-08-17,rice,721
16,2023-08-18,rice,553
16,2023-08-19,rice,501
16,2023-08-20,rice,330
16,2023-08-21,rice,331
16,2023-08-22,rice,622
16,2023-08-23,rice,579
16,2023-08-24,rice,722
16,2023-08-25,rice,757
16,2023-08-26,rice,554
16,2023-08-27,rice,731
16,2023-08-28,rice,507
16,2023-08-29,rice,568
16,2023-08-30,rice,564
16,2023-08-31,rice,824
16,2023-09-01,rice,402
16,2023-09-02,rice,599
16,2023-09-03,rice,488
16,2023-09-04,rice,546
16,2023-09-05,rice,540
16,2023-09-06,rice,601
16,2023-09-07,rice,790
16,2023-09-08,rice,872
16,2023-09-09,rice,688
16,2023-09-10,rice,446
16,2023-09-11,rice,565
16,2023-09-12,rice,629
16,2023-09-13,rice,530
16,2023-09-14,rice,550
16,2023-09-15,rice,580
16,2023-09-16,rice,705
16,2023-09-17,rice,669
16,2023-09-19,rice,500
16,2023-09-20,rice,678
16,2023-09-21,rice,845
16,2023-09-23,rice,367
16,2023-09-24,rice,526
16,2023-09-25,rice,515
16,2023-09-26,rice,602
16,2023-09-27,rice,321
16,2023-09-28,rice,792
16,2023-09-29,rice,597
16,2023-09-30,rice,635
16,2023-10-01,rice,617
16,2023-10-02,rice,514
16,2023-10-03,rice,694
16,2023-10-04,rice,591
16,2023-10-05,rice,282
16,2023-10-06,rice,575
16,2023-10-07,rice,549
16,2023-10-08,rice,693
16,2023-10-09,rice,990
16,2023-10-10,rice,646
16,2023-10-11,rice,904
16,2023-10-12,rice,489
16,2023-10-13,rice,499
16,2023-10-14,rice,554
16,2023-10-15,rice,653
16,2023-10-16,rice,496
16,2023-10-17,rice,352
16,2023-10-18,rice,594
16,2023-10-19,rice,422
16,2023-10-20,rice,755
16,2023-10-21,rice,686
16,2023-10-22,rice,478
16,2023-10-23,rice,658
16,2023-10-24,rice,510
16,2023-10-25,rice,583
16,2023-10-26,rice,584
16,2023-10-27,rice,541
16,2023-10-28,rice,713
16,2023-10-29,rice,425
16,2023-10-30,rice,670
16,2023-10-31,rice,635
16,2023-11-01,rice,383
16,2023-11-02,rice,473
16,2023-11-03,rice,429
16,2023-11-04,rice,536
16,2023-11-05,rice,598
16,2023-11-06,rice,453
16,2023-11-07,rice,734
16,2023-11-08,rice,747
16,2023-11-09,rice,773
16,2023-11-10,rice,189
16,2023-11-12,rice,878
16,2023-11-13,rice,615
16,2023-11-14,rice,597
16,2023-11-15,rice,575
16,2023-11-18,rice,395
16,2023-11-19,rice,644
16,2023-11-20,rice,829
16,2023-11-21,rice,613
16,2023-11-22,rice,426
16,2023-11-23,rice,365
16,2023-11-24,rice,547
16,2023-11-25,rice,481
16,2023-11-26,rice,694
16,2023-11-27,rice,793
16,2023-11-28,rice,660
16,2023-11-29,rice,578
16,2023-11-30,rice,571
16,2023-12-01,rice,601
16,2023-12-02,rice,419
16,2023-12-03,rice,679
16,2023-12-04,rice,431
16,2023-12-05,rice,755
16,2023-12-06,rice,537
16,2023-12-07,rice,713
16,2023-12-08,rice,373
16,2023-12-09,rice,712
16,2023-12-10,rice,792
16,2023-12-11,rice,401
16,2023-12-12,rice,574
16,2023-12-13,rice,640
16,2023-12-14,rice,647
16,2023-12-15,rice,540
16,2023-12-16,rice,514
16,2023-12-17,rice,628
16,2023-12-18,rice,643
16,2023-12-19,rice,498
16,2023-12-20,rice,469
16,2023-12-21,rice,769
16,2023-12-22,rice,606
16,2023-12-23,rice,255
16,2023-12-24,rice,770
16,2023-12-25,rice,502
16,2023-12-26,rice,600
16,2023-12-27,rice,646
16,2023-12-28,rice,371
16,2023-12-29,rice,548
16,2023-12-30,rice,785
16,2023-12-31,rice,751
16,2024-01-01,rice,548
16,2024-01-02,rice,696
16,2024-01-03,rice,716
16,2024-01-04,rice,708
16,2024-01-05,rice,421
16,2024-01-06,rice,833
16,2024-01-07,rice,522
16,2024-01-08,rice,607
16,2024-01-09,rice,539
16,2024-01-11,rice,624
16,2024-01-12,rice,463
16,2024-01-13,rice,557
16,2024-01-14,rice,618
16,2024-01-15,rice,771
16,2024-01-16,rice,754
16,2024-01-17,rice,761
16,2024-01-18,rice,719
16,2024-01-19,rice,863
16,2024-01-20,rice,548
16,2024-01-21,rice,567
16,2024-01-22,rice,561
16,2024-01-23,rice,581
16,2024-01-26,rice,378
16,2024-01-27,rice,630
16,2024-01-29,rice,664
16,2024-01-30,rice,552
16,2024-01-31,rice,331
16,2024-02-01,rice,594
16,2024-02-02,rice,399
16,2024-02-03,rice,654
16,2024-02-04,rice,608
16,2024-02-05,rice,623
16,2024-02-06,rice,434
16,2024-02-07,rice,777
16,2024-02-08,rice,616
16,2024-02-09,rice,455
16,2024-02-10,rice,676
16,2024-02-11,rice,605
16,2024-02-12,rice,862
16,2024-02-13,rice,509
16,2024-02-14,rice,406
16,2024-02-15,rice,633
16,2024-02-16,rice,740
16,2024-02-17,rice,934
16,2024-02-18,rice,1096
16,2024-02-19,rice,361
16,2024-02-20,rice,571
16,2024-02-21,rice,407
16,2024-02-22,rice,554
16,2024-02-23,rice,957
16,2024-02-24,rice,469
16,2024-02-25,rice,587
16,2024-02-26,rice,505
16,2024-02-27,rice,442
16,2024-02-28,rice,855
16,2024-03-01,rice,363
16,2024-03-02,rice,578
16,2024-03-03,rice,603
16,2024-03-04,rice,586
16,2024-03-05,rice,544
16,2024-03-08,rice,829
16,2024-03-09,rice,278
16,2024-03-10,rice,655
16,2024-03-11,rice,662
16,2024-03-12,rice,633
16,2024-03-13,rice,468
16,2024-03-14,rice,769
16,2024-03-15,rice,761
16,2024-03-16,rice,463
16,2024-03-17,rice,414
16,2024-03-18,rice,385
16,2024-03-19,rice,624
16,2024-03-20,rice,597
16,2024-03-21,rice,537
16,2024-03-22,rice,898
16,2024-03-23,rice,522
16,2024-03-24,rice,618
16,2024-03-25,rice,562
16,2024-03-26,rice,881
16,2024-03-27,rice,297
16,2024-03-28,rice,545
16,2024-03-29,rice,681
16,2024-03-30,rice,558
16,2024-03-31,rice,398
16,2024-04-01,rice,617
16,2024-04-02,rice,351
16,2024-04-03,rice,690
16,2024-04-04,rice,529
16,2024-04-05,rice,505
16,2024-04-06,rice,745
16,2024-04-07,rice,442
16,2024-04-08,rice,363
16,2024-04-09,rice,456
16,2024-04-10,rice,893
16,2024-04-11,rice,442
16,2024-04-12,rice,645
16,2024-04-13,rice,715
16,2024-04-14,rice,452
16,2024-04-15,rice,452
16,2024-04-16,rice,617
16,2024-04-17,rice,624
16,2024-04-18,rice,790
16,2024-04-19,rice,477
16,2024-04-20,rice,535
16,2024-04-21,rice,1010
16,2024-04-22,rice,326
16,2024-04-23,rice,295
16,2024-04-24,rice,386
16,2024-04-25,rice,753
16,2024-04-26,rice,526
16,2024-04-27,rice,526
16,2024-04-28,rice,448
16,2024-04-29,rice,726
16,2024-04-30,rice,388
16,2024-05-01,rice,505
16,2024-05-02,rice,454
16,2024-05-04,rice,196
16,2024-05-05,rice,520
16,2024-05-06,rice,582
16,2024-05-07,rice,476
16,2024-05-08,rice,551
16,2024-05-09,rice,555
16,2024-05-10,rice,571
16,2024-05-11,rice,435
16,2024-05-12,rice,426
16,2024-05-13,rice,597
16,2024-05-14,rice,372
16,2024-05-16,rice,559
16,2024-05-17,rice,832
16,2024-05-18,rice,585
16,2024-05-19,rice,321
16,2024-05-20,rice,617
16,2024-05-21,rice,711
16,2024-05-22,rice,473
16,2024-05-23,rice,546
16,2024-05-25,rice,461
16,2024-05-26,rice,522
16,2024-05-27,rice,492
16,2024-05-28,rice,655
16,2024-05-31,rice,836
16,2024-06-01,rice,599
16,2024-06-02,rice,363
16,2024-06-03,rice,964
16,2024-06-04,rice,677
16,2024-06-05,rice,707
16,2024-06-06,rice,581
16,2024-06-07,rice,625
16,2024-06-08,rice,540
16,2024-06-09,rice,724
16,2024-06-10,rice,520
16,2024-06-11,rice,663
16,2024-06-12,rice,734
16,2024-06-13,rice,775
16,2024-06-14,rice,743
16,2024-06-15,rice,439
16,2024-06-16,rice,823
16,2024-06-17,rice,689
16,2024-06-18,rice,636
16,2024-06-20,rice,653
16,2024-06-21,rice,567
16,2024-06-22,rice,522
16,2024-06-23,rice,536
16,2024-06-24,rice,781
16,2024-06-25,rice,602
16,2024-06-26,rice,632
16,2024-06-27,rice,599
16,2024-06-28,rice,492
16,2024-06-30,rice,273
16,2024-07-01,rice,704
16,2024-07-02,rice,688
16,2024-07-03,rice,589
16,2024-07-04,rice,429
16,2024-07-05,rice,860
16,2024-07-06,rice,540
16,2024-07-07,rice,627
16,2024-07-08,rice,487
16,2024-07-09,rice,391
16,2024-07-10,rice,678
16,2024-07-11,rice,369
16,2024-07-12,rice,624
16,2024-07-13,rice,625
16,2024-07-14,rice,425
16,2024-07-15,rice,399
16,2024-07-16,rice,477
16,2024-07-17,rice,498
16,2024-07-18,rice,364
16,2024-07-19,rice,424
16,2024-07-22,rice,602
16,2024-07-23,rice,884
16,2024-07-24,rice,739
16,2024-07-25,rice,614
16,2024-07-26,rice,757
16,2024-07-27,rice,761
16,2024-07-28,rice,545
16,2024-07-29,rice,629
16,2024-07-30,rice,735
16,2024-07-31,rice,755
16,2024-08-01,rice,757
16,2024-08-02,rice,439
16,2024-08-03,rice,764
16,2024-08-04,rice,865
16,2024-08-05,rice,811
16,2024-08-06,rice,430
16,2024-08-07,rice,393
16,2024-08-08,rice,659
16,2024-08-09,rice,808
16,2024-08-10,rice,624
16,2024-08-11,rice,556
16,2024-08-12,rice,577
16,2024-08-13,rice,741
16,2024-08-14,rice,543
16,2024-08-15,rice,662
16,2024-08-16,rice,571
16,2024-08-17,rice,459
16,2024-08-18,rice,448
16,2024-08-19,rice,668
16,2024-08-20,rice,191
16,2024-08-21,rice,661
16,2024-08-23,rice,565
16,2024-08-24,rice,730
16,2024-08-25,rice,679
16,2024-08-26,rice,597
16,2024-08-27,rice,433
16,2024-08-28,rice,441
16,2024-08-29,rice,495
16,2024-08-30,rice,719
16,2024-08-31,rice,852
16,2024-09-01,rice,639
16,2024-09-02,rice,503
16,2024-09-03,rice,519
16,2024-09-05,rice,526
16,2024-09-06,rice,744
16,2024-09-07,rice,523
16,2024-09-08,rice,584
16,2024-09-09,rice,789
16,2024-09-10,rice,507
16,2024-09-11,rice,673
16,2024-09-12,rice,724
16,2024-09-14,rice,600
16,2024-09-15,rice,879
16,2024-09-16,rice,837
16,2024-09-17,rice,629
16,2024-09-18,rice,472
16,2024-09-19,rice,479
16,2024-09-20,rice,622
16,2024-09-21,rice,429
16,2024-09-22,rice,630
16,2024-09-23,rice,840
16,2024-09-24,rice,600
16,2024-09-25,rice,588
16,2024-09-26,rice,717
16,2024-09-27,rice,668
16,2024-09-28,rice,421
16,2024-09-29,rice,523
16,2024-09-30,rice,870
16,2024-10-01,rice,639
16,2024-10-02,rice,442
16,2024-10-03,rice,562
16,2024-10-04,rice,327
16,2024-10-05,rice,316
16,2024-10-06,rice,736
16,2024-10-07,rice,590
16,2024-10-08,rice,667
16,2024-10-09,rice,762
16,2024-10-10,rice,641
16,2024-10-11,rice,699
16,2024-10-12,rice,629
16,2024-10-14,rice,781
16,2024-10-15,rice,853
16,2024-10-16,rice,620
16,2024-10-17,rice,614
16,2024-10-18,rice,638
16,2024-10-19,rice,575
16,2024-10-20,rice,531
16,2024-10-21,rice,745
16,2024-10-22,rice,532
16,2024-10-23,rice,523
16,2024-10-24,rice,723
16,2024-10-25,rice,735
16,2024-10-26,rice,935
16,2024-10-27,rice,771
16,2024-10-28,rice,713
16,2024-10-29,rice,734
16,2024-10-30,rice,569
16,2024-10-31,rice,674
16,2024-11-01,rice,681
16,2024-11-02,rice,510
16,2024-11-03,rice,583
16,2024-11-04,rice,731
16,2024-11-05,rice,588
16,2024-11-06,rice,681
16,2024-11-07,rice,723
16,2024-11-08,rice,716
16,2024-11-09,rice,846
16,2024-11-10,rice,505
16,2024-11-11,rice,833
16,2024-11-12,rice,661
16,2024-11-13,rice,714
16,2024-11-14,rice,693
16,2024-11-15,rice,686
16,2024-11-16,rice,496
16,2024-11-17,rice,708
16,2024-11-18,rice,378
16,2024-11-20,rice,900
16,2024-11-22,rice,647
16,2024-11-23,rice,762
16,2024-11-24,rice,691
16,2024-11-25,rice,596
16,2024-11-26,rice,511
16,2024-11-27,rice,483
16,2024-11-28,rice,706
16,2024-11-29,rice,698
16,2024-11-30,rice,673
16,2024-12-01,rice,573
16,2024-12-02,rice,652
16,2024-12-03,rice,528
16,2024-12-04,rice,490
16,2024-12-05,rice,550
16,2024-12-06,rice,556
16,2024-12-08,rice,807
16,2024-12-09,rice,389
16,2024-12-10,rice,586
16,2024-12-11,rice,684
16,2024-12-12,rice,884
16,2024-12-13,rice,501
16,2024-12-14,rice,426
16,2024-12-15,rice,697
16,2024-12-16,rice,615
16,2024-12-17,rice,558
16,2024-12-20,rice,655
16,2024-12-21,rice,718
16,2024-12-22,rice,699
16,2024-12-23,rice,635
16,2024-12-24,rice,785
16,2024-12-25,rice,620
16,2024-12-26,rice,597
16,2024-12-27,rice,696
16,2024-12-28,rice,404
16,2024-12-29,rice,681
16,2024-12-30,rice,546
16,2024-12-31,rice,394
17,2023-01-01,rice,2090
17,2023-01-02,rice,1673
17,2023-01-03,rice,1127
17,2023-01-04,rice,1478
17,2023-01-05,rice,2688
17,2023-01-06,rice,1626
17,2023-01-07,rice,2042
17,2023-01-08,rice,1377
17,2023-01-09,rice,2882
17,2023-01-10,rice,1922
17,2023-01-11,rice,1566
17,2023-01-12,rice,2308
17,2023-01-13,rice,2858
17,2023-01-14,rice,1697
17,2023-01-15,rice,1557
17,2023-01-16,rice,2974
17,2023-01-17,rice,1832
17,2023-01-18,rice,1778
17,2023-01-19,rice,876
17,2023-01-20,rice,1874
17,2023-01-21,rice,1249
17,2023-01-22,rice,1625
17,2023-01-23,rice,938
17,2023-01-24,rice,2473
17,2023-01-25,rice,1197
17,2023-01-27,rice,972
17,2023-01-28,rice,1460
17,2023-01-29,rice,2479
17,2023-01-30,rice,1679
17,2023-01-31,rice,1742
17,2023-02-01,rice,2116
17,2023-02-02,rice,1818
17,2023-02-03,rice,2474
17,2023-02-05,rice,1776
17,2023-02-06,rice,1784
17,2023-02-08,rice,2959
17,2023-02-10,rice,1916
17,2023-02-11,rice,1998
17,2023-02-13,rice,1790
17,2023-02-14,rice,742
17,2023-02-15,rice,2302
17,2023-02-16,rice,2674
17,2023-02-17,rice,2483
17,2023-02-18,rice,1626
17,2023-02-19,rice,1808
17,2023-02-21,rice,2054
17,2023-02-22,rice,2038
17,2023-02-23,rice,2211
17,2023-02-24,rice,1985
17,2023-02-25,rice,1719
17,2023-02-26,rice,1954
17,2023-02-27,rice,2361
17,2023-02-28,rice,3267
17,2023-03-01,rice,1654
17,2023-03-02,rice,1996
17,2023-03-03,rice,1718
17,2023-03-04,rice,2035
17,2023-03-05,rice,2350
17,2023-03-06,rice,1791
17,2023-03-07,rice,923
17,2023-03-08,rice,2376
17,2023-03-09,rice,1951
17,2023-03-10,rice,1728
17,2023-03-11,rice,1622
17,2023-03-12,rice,2037
17,2023-03-13,rice,1561
17,2023-03-14,rice,1616
17,2023-03-15,rice,1300
17,2023-03-16,rice,1567
17,2023-03-17,rice,2188
17,2023-03-18,rice,1237
17,2023-03-19,rice,2434
17,2023-03-20,rice,1332
17,2023-03-21,rice,1960
17,2023-03-22,rice,2119
17,2023-03-23,rice,2279
17,2023-03-25,rice,2279
17,2023-03-26,rice,1850
17,2023-03-27,rice,1808
17,2023-03-28,rice,2171
17,2023-03-29,rice,2021
17,2023-03-30,rice,1726
17,2023-03-31,rice,2065
17,2023-04-01,rice,1811
17,2023-04-02,rice,1606
17,2023-04-03,rice,1711
17,2023-04-04,rice,2119
17,2023-04-05,rice,1451
17,2023-04-07,rice,2412
17,2023-04-09,rice,1626
17,2023-04-11,rice,822
